[SYSTEM INSTANCES ENGINE TEST]


Categories [49]
-------------------------------------+--------------------------------------
Category Guid                        | Name
-------------------------------------+--------------------------------------
bfd25178-601a-4c58-9309-2da9e11c70e3 | Alarm configuration
ca50b792-d182-424a-a638-e7de46cd202c | Bookmarks
e35de37d-ba0a-4096-bd8d-77e39cdf85bc | Breakpoints
17416da3-1630-4ab1-b220-0325594825f3 | Browse Project
414200ce-c35b-4217-93a1-2d86f73732b0 | Build
4ebc6691-b26b-4788-97ab-6ef6327744d3 | C Integration
d5742efc-f5e7-4afa-80aa-70f0d0946949 | Cam
f5614d69-b692-4b91-ba8b-f64121dda81c | CFC
0e4fe93e-ceda-46d8-abe8-4cfa20d57ec5 | Clipboard
23226e40-e990-44dc-a09f-0c18732e9f6b | CNC
42645d08-79c8-4c26-8194-d34a74605945 | Composer
ae822353-0192-4008-bef3-8cf9031d41dc | Core Dump
753efa0c-dbb9-4398-ba3a-d87152304d83 | Data Sources
033a8621-611f-4ddb-a98e-6979055a41f1 | Declaration
35b7bdbb-0cde-4d4a-a81b-09a7cb73d0a7 | Device Communication
61aca6d6-f298-47be-972e-99601e7e9410 | Devices
36eeca66-590c-46d1-a8af-354162cbd2ec | Documentation
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | FBD/LD/IL
933fd0d8-81ea-4955-b480-24146f7ddd40 | File
d805d57c-8b85-4d83-9437-bcc81c4dfca3 | Find/Replace
82cbba3f-6998-4468-bd65-97e38f6006fa | GVL Commands
ab91ad5b-a221-457b-b0a7-04dec62342cb | Help
1c2e9f16-9d60-4b9b-b468-49a44156482e | Image Pool
5d307819-752a-4ea4-bcac-d96d23491133 | Installation
ad0b4c59-2bdc-4c59-af24-0347972cc4e8 | Library Manager
6d26a0cc-3bfd-4dc8-9df0-7617b5fe4001 | Message View
02abb186-7154-49dd-9b61-6357ac0d60ee | Objects
8ddbe3c7-2966-4ba9-a27b-7db46265241d | Online
76e0174b-ce4e-4c6c-8779-5dcb5e11bdc5 | PAM Developer
a5af936c-aeb4-4467-ad07-a8f333e08490 | Persistent variables
1ad19a5c-cc4a-400a-ba50-29328b8eefb8 | Preferences
21ed0fee-175d-48ac-afb4-18a6b1fd884f | Print
2a491184-c7c5-4794-8e34-f2c1642fca4c | Project Localization
737b5cab-ca01-49b1-b766-1c41d35645df | Recipe commands
9b02afe2-8120-4067-8d26-04a648a1e608 | Redundancy commands
b0461969-9735-498f-b05d-4520385bede5 | Refactoring
4466600d-c2d6-4ac5-9c66-b33d4688adaa | ScriptEngine Commands
9e811437-f3bd-4e49-b879-480f1dfbdf81 | SFC
ef2c3a50-5ba7-4f7d-a0e1-e702df97c610 | Smart Coding
b8586cd8-c056-4b29-98bd-7ccc6ad80521 | Static Analysis
457acee4-2a8f-4ea1-a351-8fa9a7a982d3 | Text Editor
c9d546b1-4e1f-47ac-91a8-da252ae3927a | Text List
935c8124-71b3-4956-ac90-0a9b2624dcb6 | Trace
5b8b9130-d935-4c5b-a7b8-c2c0a10ffd52 | Undo/Redo
ec6d0a8d-67ec-4fe5-bf8a-2e1d83be1847 | User Management
7550cc92-8a35-4635-a6a8-7b1882215928 | View 
a1e02de2-f18a-4ea4-b2dc-56537264bc62 | Visual Commands
9238ba34-691e-47fa-ab85-9fc5919e74f1 | Visualization Manager
f5e1f8e5-8eb7-481a-aa37-562f7bc9c464 | Window


Commands [743]
-------------------------------------+--------------------------------------+------------------------------------------------------------
Category Guid                        | Command Guid                         | Name
7550cc92-8a35-4635-a6a8-7b1882215928 | 36c3ebca-445e-4946-8011-026e62be9790 | Datasources
7550cc92-8a35-4635-a6a8-7b1882215928 | b9dca5dc-1772-4d17-828e-ef23a5b53fc8 | HMI Features
7550cc92-8a35-4635-a6a8-7b1882215928 | a37956b2-67c2-44fa-82b9-c062cddb36db | Programming
7550cc92-8a35-4635-a6a8-7b1882215928 | 89fca65b-a68e-45e2-b53a-ea24d078d1d2 | HMI Perspective
7550cc92-8a35-4635-a6a8-7b1882215928 | 76cbcb67-3dda-4b8b-9854-641d25f19ac4 | CODESYS Perspective
7550cc92-8a35-4635-a6a8-7b1882215928 | cb65a30d-212c-4492-9881-4edbd0cc60bb | All applications list
02abb186-7154-49dd-9b61-6357ac0d60ee | 10de7ed7-34fe-4ac3-97d1-97ed66e7874e | Add Folder...
36eeca66-590c-46d1-a8af-354162cbd2ec | e8b67168-ae63-459e-93f4-deb66ce956ac | Target Settings Doc Export
7550cc92-8a35-4635-a6a8-7b1882215928 | ca5b4f8a-6be8-4ed3-9494-e1d99e716c8b | Online Change Memory Reserve Settings
7550cc92-8a35-4635-a6a8-7b1882215928 | eecbee66-648b-4e9c-a738-4e5c09ab7c50 | Watch 1
7550cc92-8a35-4635-a6a8-7b1882215928 | 7cae844f-6685-43cb-9575-a7206be83f31 | Watch 2
7550cc92-8a35-4635-a6a8-7b1882215928 | 325b3dcf-24ee-459c-ac41-f8bb1a158d23 | Watch 3
7550cc92-8a35-4635-a6a8-7b1882215928 | 6bbe615c-8fe4-493f-87da-976a7461e568 | Watch 4
8ddbe3c7-2966-4ba9-a27b-7db46265241d | 8ee117eb-a14c-48f2-aef6-e44c5b2a6931 | Add All Forces To Watchlist
7550cc92-8a35-4635-a6a8-7b1882215928 | d2cc2ad7-fc8d-49a4-aeed-c8cf9f5a8ccf | Watch all Forces
8ddbe3c7-2966-4ba9-a27b-7db46265241d | 0aacf5ae-1d29-4140-9922-144527cdb752 | Unforce and keep all selected values
8ddbe3c7-2966-4ba9-a27b-7db46265241d | 2187ff0a-d565-452b-a410-c261bd0109ca | Unforce and restore all selected values 
8ddbe3c7-2966-4ba9-a27b-7db46265241d | 5728f0bb-f39a-4892-a23a-5ee1b76ae095 | Add Watch
f5614d69-b692-4b91-ba8b-f64121dda81c | 2ab34d33-e8d6-48f6-85a0-22954b4efde9 | View Language Model...
f5614d69-b692-4b91-ba8b-f64121dda81c | 6d149712-6c0a-4585-a2f4-12cd3e9f2b35 | Negate
f5614d69-b692-4b91-ba8b-f64121dda81c | 67e38578-22ca-42a3-a6cd-de9d32b71362 | EN/ENO
f5614d69-b692-4b91-ba8b-f64121dda81c | b67d035f-4f87-4e69-bcb8-ed7807df818d | None
f5614d69-b692-4b91-ba8b-f64121dda81c | 818368cb-9be2-4fd4-b5c2-7b38820b304e | S (Set)
f5614d69-b692-4b91-ba8b-f64121dda81c | ae8b8369-9a02-4114-b1dd-dc5d4f5fe820 | R (Reset)
f5614d69-b692-4b91-ba8b-f64121dda81c | 4c60a44c-2aa9-477d-b20e-af08a6fd1eb5 | REF= (Reference Assignment)
f5614d69-b692-4b91-ba8b-f64121dda81c | 9ceabf91-60be-4711-a0be-ce7e75a0fd4b | Move Down
f5614d69-b692-4b91-ba8b-f64121dda81c | 780b7875-6e64-4843-8edc-8fce2808a6c5 | Move Up
f5614d69-b692-4b91-ba8b-f64121dda81c | e10d8193-fce7-4685-a814-98845abd5655 | Send To Front
f5614d69-b692-4b91-ba8b-f64121dda81c | ce0330c5-aca3-4d2c-92d6-19bf906fa145 | Send To Back
f5614d69-b692-4b91-ba8b-f64121dda81c | 48ecdf88-05ec-4b1f-8c25-4259cbfdcd75 | Order By Data Flow
f5614d69-b692-4b91-ba8b-f64121dda81c | 31a3f1e1-57d8-4c4c-8777-e78117f272df | Order By Topology
f5614d69-b692-4b91-ba8b-f64121dda81c | ec69198b-62cc-4fc8-bf25-9d9b5fe0cf5e | Edit Parameters...
f5614d69-b692-4b91-ba8b-f64121dda81c | e254a5b9-46b4-4e09-95d2-1cba49fb7929 | Reset Pins
f5614d69-b692-4b91-ba8b-f64121dda81c | c812f0ee-5f4e-4de8-bbea-0c620eff4a96 | Remove Unused Pins
f5614d69-b692-4b91-ba8b-f64121dda81c | dcf1cb68-c372-4898-afe5-abedc50ba9c8 | Set Execution Order...
f5614d69-b692-4b91-ba8b-f64121dda81c | 8ba75516-d455-48d6-a26b-3007a11baf2b | Connect Selected Pins
f5614d69-b692-4b91-ba8b-f64121dda81c | 607b5a49-16bf-4948-812d-33b24ccd20ea | Edit Worksheet...
f5614d69-b692-4b91-ba8b-f64121dda81c | 26d06a2d-442e-42a1-af76-0343579319cc | Edit Page Size...
f5614d69-b692-4b91-ba8b-f64121dda81c | 46ae2ab9-c159-427a-a903-99c241109a94 | Connection Mark
f5614d69-b692-4b91-ba8b-f64121dda81c | 9ab88d68-4791-4f8b-92d3-d7252e4895f8 | Select Connected Pins
f5614d69-b692-4b91-ba8b-f64121dda81c | 08ea4856-29fd-40ad-a1dd-090070662cf3 | Route All Connections
f5614d69-b692-4b91-ba8b-f64121dda81c | af46eb34-b5d0-4226-a30a-cd4b08aad3ab | Create Control Point
f5614d69-b692-4b91-ba8b-f64121dda81c | 28e7cac5-babe-4996-af04-ea8159a8c4c3 | Remove Control Point
f5614d69-b692-4b91-ba8b-f64121dda81c | 4cf0815a-85e8-4a9c-aee6-fb7621c1eb83 | Clear Control Points
f5614d69-b692-4b91-ba8b-f64121dda81c | edc96a5c-81ef-4c64-8808-7d879543a929 | Create group
f5614d69-b692-4b91-ba8b-f64121dda81c | c162f204-c7e0-4e1c-bc04-95d7aab64d09 | Ungroup
f5614d69-b692-4b91-ba8b-f64121dda81c | ffa7cb58-c0bc-4ac1-8d6a-6670891945b9 | Add Input Pin
f5614d69-b692-4b91-ba8b-f64121dda81c | d308ab34-8d2b-4dfd-abf5-de7fc3da39b1 | Add Output Pin
f5614d69-b692-4b91-ba8b-f64121dda81c | 89b3df8c-9456-4b60-a1dc-36eb3a1ae2ff | Unlock Connection
f5614d69-b692-4b91-ba8b-f64121dda81c | 59be6273-9882-4656-b832-92a1f57bbfe1 | Save Prepared Parameters to Project
f5614d69-b692-4b91-ba8b-f64121dda81c | 5ea86f85-21ab-427f-b927-654b649463ad | Prepare Box For Forcing
f5614d69-b692-4b91-ba8b-f64121dda81c | 730a3273-d2f8-48a7-8fab-b2ff64d83e52 | Force Function Block Input...
f5614d69-b692-4b91-ba8b-f64121dda81c | dd8275f0-be78-4432-81d9-54cd01e71b3a | Use Attributed Member As Input
935c8124-71b3-4956-ac90-0a9b2624dcb6 | f8dd345d-8324-432d-9243-5e4506bd20d2 | Reset trigger
935c8124-71b3-4956-ac90-0a9b2624dcb6 | 32f81dc9-4d2d-4059-aa2f-fa56e4a0e3ab | Start Trace
935c8124-71b3-4956-ac90-0a9b2624dcb6 | 33e0e114-0372-4ae2-b97f-2049c5f7b9e6 | Stop Trace
935c8124-71b3-4956-ac90-0a9b2624dcb6 | 1781907e-cf91-424e-a5b3-8a5b34a10194 | Download Trace
935c8124-71b3-4956-ac90-0a9b2624dcb6 | 296fd49a-40da-42d6-8a78-e37a440c4cc2 | Reset view
935c8124-71b3-4956-ac90-0a9b2624dcb6 | 16566b26-64e0-42d2-918a-fa565ec3429a | Autoscroll
935c8124-71b3-4956-ac90-0a9b2624dcb6 | abaaa310-da09-42b9-8cd7-5581d0e31c5f | AutoFit
935c8124-71b3-4956-ac90-0a9b2624dcb6 | fb328d82-b7c7-405f-b2ad-4bd1dfe3c8e3 | Convert to multi channel
935c8124-71b3-4956-ac90-0a9b2624dcb6 | 1caf4463-d319-486b-bd77-d55d051bc7f6 | Convert to single channel
935c8124-71b3-4956-ac90-0a9b2624dcb6 | f0762521-cc64-46a7-8af0-1badae2ac571 | Mouse Zooming
935c8124-71b3-4956-ac90-0a9b2624dcb6 | f9eb11a8-6afb-4b0c-b1df-163281879cd7 | Cursor
935c8124-71b3-4956-ac90-0a9b2624dcb6 | 28015cfa-91cb-47ad-9e91-22fad58bd53b | Save Trace...
935c8124-71b3-4956-ac90-0a9b2624dcb6 | 7169b8a8-aff7-42f4-a23d-b86de0bca6d8 | Load Trace...
935c8124-71b3-4956-ac90-0a9b2624dcb6 | 14b3a241-26e3-449f-95b7-c23a64508063 | Stretch
935c8124-71b3-4956-ac90-0a9b2624dcb6 | 83cf72a4-f49b-471d-b729-e5848575a8b3 | Compress
935c8124-71b3-4956-ac90-0a9b2624dcb6 | 9e374088-6236-44fc-b420-2597cc030bb8 | Upload Trace
935c8124-71b3-4956-ac90-0a9b2624dcb6 | 29a319fe-0fd4-4858-89f8-df002919ee6f | Online list ...
935c8124-71b3-4956-ac90-0a9b2624dcb6 | 863ff542-ae52-4596-aff3-3783f9d69685 | Add Variable
935c8124-71b3-4956-ac90-0a9b2624dcb6 | d704adf2-6117-406e-8841-7c553cb078d9 | Export symbolic trace config
935c8124-71b3-4956-ac90-0a9b2624dcb6 | aad586d7-8313-431d-a91c-052e5310b96f | Configuration
935c8124-71b3-4956-ac90-0a9b2624dcb6 | 4b20a9fa-177b-4bc6-ba10-59ef28b9a7ca | Statistics
ec6d0a8d-67ec-4fe5-bf8a-2e1d83be1847 | c0130d68-f78b-4e12-9c50-ac27371eea79 | User Logon...
ec6d0a8d-67ec-4fe5-bf8a-2e1d83be1847 | aa65559b-3bcb-40b3-a6fe-871e3baa8191 | Change user
ec6d0a8d-67ec-4fe5-bf8a-2e1d83be1847 | 70c28e64-65d9-498b-a80a-2f9ccbc09e5a | User Logoff
ec6d0a8d-67ec-4fe5-bf8a-2e1d83be1847 | 7a979090-1138-4b26-aabc-9a10983d6b4d | Permissions...
7550cc92-8a35-4635-a6a8-7b1882215928 | 61100c15-6780-423d-a699-4315387a91c7 | Memory
a1e02de2-f18a-4ea4-b2dc-56537264bc62 | ebcbef0d-2e08-4112-a63c-0c45d30a0e14 | TODO: Update data source guids
457acee4-2a8f-4ea1-a351-8fa9a7a982d3 | 012502ca-abfb-41cb-90fa-ebd2dcad1813 | Overwrite Mode
457acee4-2a8f-4ea1-a351-8fa9a7a982d3 | dfbfd10a-9d9c-4aff-a296-e7d3bdf07193 | Go To Line...
457acee4-2a8f-4ea1-a351-8fa9a7a982d3 | c1e88c90-0294-491c-9e36-73710f679b18 | Insert File As Text...
457acee4-2a8f-4ea1-a351-8fa9a7a982d3 | e6e57377-ecd1-4991-a5f0-c835cfc526b8 | Make Uppercase
457acee4-2a8f-4ea1-a351-8fa9a7a982d3 | 74516663-f8b7-4c49-83e1-54bb800e8eec | Make Lowercase
457acee4-2a8f-4ea1-a351-8fa9a7a982d3 | 8199691f-d4b1-4de8-9d2a-9b10f2bb9bb5 | Go To Matching Bracket
457acee4-2a8f-4ea1-a351-8fa9a7a982d3 | 3879487e-90c3-4b9b-a3c6-086bade55040 | Select To Matching Bracket
457acee4-2a8f-4ea1-a351-8fa9a7a982d3 | 59b7c9f4-8d9b-404c-910c-866e372f6237 | View Whitespace
457acee4-2a8f-4ea1-a351-8fa9a7a982d3 | 59eecf81-1a83-40cb-b08a-6b135e1ece73 | View Indentation Guides
457acee4-2a8f-4ea1-a351-8fa9a7a982d3 | 047e2304-dd4f-4dae-a3f4-15ce8f817b63 | Expand All Folds
457acee4-2a8f-4ea1-a351-8fa9a7a982d3 | d72f221d-3ad3-4682-9f72-1ad877b1085c | Collapse All Folds
7550cc92-8a35-4635-a6a8-7b1882215928 | f3812737-3d28-455f-81e0-f85fcd212aba | Security Screen
7550cc92-8a35-4635-a6a8-7b1882215928 | 8008cd5a-234d-49f6-b2fc-9f6c5d6c87a7 | Breakpoints
7550cc92-8a35-4635-a6a8-7b1882215928 | e4b1fa4f-62fd-4972-9242-43f6828a3ebb | Call Stack
e35de37d-ba0a-4096-bd8d-77e39cdf85bc | 48764ee6-13fc-4fbb-9d39-a0acc26fbf41 | New Breakpoint...
e35de37d-ba0a-4096-bd8d-77e39cdf85bc | a7189c5b-c8da-42c5-8e21-903286a5d471 | New Data Breakpoint...
e35de37d-ba0a-4096-bd8d-77e39cdf85bc | 12289edb-4f13-400c-9e9d-35aa46946c51 | Step Into
e35de37d-ba0a-4096-bd8d-77e39cdf85bc | 0e79e9b0-7516-456f-b201-c056a02c4876 | Step Over
e35de37d-ba0a-4096-bd8d-77e39cdf85bc | d7690922-1594-4dfa-8260-8a14213cf7f2 | Set next Statement
e35de37d-ba0a-4096-bd8d-77e39cdf85bc | 3040e1af-a3d0-444f-8905-db5643f7bfbc | Run to Cursor
e35de37d-ba0a-4096-bd8d-77e39cdf85bc | 417b5c5c-2bb4-4eb6-b19d-4513281bacb0 | Step Out
e35de37d-ba0a-4096-bd8d-77e39cdf85bc | 8de52f68-1388-4fc5-b2e1-d640c4c5a3d6 | Edit Breakpoint...
e35de37d-ba0a-4096-bd8d-77e39cdf85bc | 54cbcd5f-8edb-4261-90c2-9d3b83758b58 | Enable Breakpoint
e35de37d-ba0a-4096-bd8d-77e39cdf85bc | 79f0a788-5e37-4f60-8c12-a320b09194c1 | Disable Breakpoint
e35de37d-ba0a-4096-bd8d-77e39cdf85bc | 16992649-ce8c-42ab-8650-1fc941f95afe | Toggle Breakpoint
e35de37d-ba0a-4096-bd8d-77e39cdf85bc | 0d232328-c966-41a2-9869-b86ed063b225 | Show next Statement
ef2c3a50-5ba7-4f7d-a0e1-e702df97c610 | a0d49995-418d-4935-bf03-7803e7d1ec06 | Auto Declare...
933fd0d8-81ea-4955-b480-24146f7ddd40 | 142063ff-039a-46ff-afd8-16c0c4afaacd | New Project...
933fd0d8-81ea-4955-b480-24146f7ddd40 | 9d09e965-6254-46fd-9c21-b27fd2e97b52 | Open Project...
933fd0d8-81ea-4955-b480-24146f7ddd40 | 7b7d5056-5cd3-4132-9e49-d64781bf4a7c | Close Project
933fd0d8-81ea-4955-b480-24146f7ddd40 | 0e1415d3-e28c-46ec-93b1-10a1d470f9df | Save Project
933fd0d8-81ea-4955-b480-24146f7ddd40 | aa561b90-e851-48a8-9fed-bc7669c5e1d3 | Save Project And Install Into Library Repository
933fd0d8-81ea-4955-b480-24146f7ddd40 | 82d40622-dcc1-414c-ade2-2068c2c1808a | Save Project As Compiled Library...
933fd0d8-81ea-4955-b480-24146f7ddd40 | 6d0d9cc5-67a2-46fd-9d29-fdfa326321e5 | Save Project As...
933fd0d8-81ea-4955-b480-24146f7ddd40 | caa0ef1f-6563-49ae-b0e0-80095fb233ef | Exit
00000000-0000-0000-0000-000000000000 | 6cd635de-b047-4402-8ef2-973aa9c415df | Recent Projects
7550cc92-8a35-4635-a6a8-7b1882215928 | 86b061d8-a4f4-4e58-9177-16ed9001c9ff | Start Page
933fd0d8-81ea-4955-b480-24146f7ddd40 | a19fda3a-9040-47ba-a191-9f80a46388a6 | Project Environment...
ca50b792-d182-424a-a638-e7de46cd202c | 487bb961-3672-4ece-ae9d-32afb6fc5f9a | Toggle Bookmark
ca50b792-d182-424a-a638-e7de46cd202c | 407ec07a-080d-498b-9e03-b1e79c7a1034 | Next Bookmark (active editor)
ca50b792-d182-424a-a638-e7de46cd202c | d349ba1c-bd27-4ede-88f2-e0f7bc0a4def | Previous Bookmark (active editor)
ca50b792-d182-424a-a638-e7de46cd202c | 80c4e466-e5cf-47ff-8c13-05966527a04c | Clear All Bookmarks (active editor)
ca50b792-d182-424a-a638-e7de46cd202c | 8cd4adb4-ed58-4f39-b44a-e8067dbde106 | Next Bookmark
ca50b792-d182-424a-a638-e7de46cd202c | f08f50f2-4ba5-47c6-90df-9b7ed495e34a | Previous Bookmark
ca50b792-d182-424a-a638-e7de46cd202c | f6c56795-bf5e-4973-8291-71ba66597c16 | Clear All Bookmarks
7550cc92-8a35-4635-a6a8-7b1882215928 | da81b3d6-010f-447e-b96c-dc8f921d0317 | Bookmarks
21ed0fee-175d-48ac-afb4-18a6b1fd884f | 7d2665c9-3f4a-4df1-a514-899fb70df440 | Print...
21ed0fee-175d-48ac-afb4-18a6b1fd884f | 06af8574-32ba-4ef2-a9fa-da024e0a9311 | Document...
21ed0fee-175d-48ac-afb4-18a6b1fd884f | 85e0c017-3844-4550-9668-09cc4baf5611 | Page Setup...
21ed0fee-175d-48ac-afb4-18a6b1fd884f | 4dae020b-79a4-4cde-af3d-0fd1d276e887 | Print Preview...
933fd0d8-81ea-4955-b480-24146f7ddd40 | f97dfcb1-28a0-4af5-ac78-d20e8f17249a | Project Settings...
a1e02de2-f18a-4ea4-b2dc-56537264bc62 | 372c6df1-9777-495f-a2b4-80c2a0f53351 | TODO: Reset and update languagemodelguids
a1e02de2-f18a-4ea4-b2dc-56537264bc62 | 5994913b-cc23-4594-b2ac-7f3ae727837f | TODO: DumpAllVisualizations
bfd25178-601a-4c58-9309-2da9e11c70e3 | 38716407-76e2-4154-b993-0275057cd204 | CSV export of Alarm Storage
bfd25178-601a-4c58-9309-2da9e11c70e3 | d883c5f7-2e05-4b16-b0c9-ca36f1da2b80 | Add latch var column
bfd25178-601a-4c58-9309-2da9e11c70e3 | 6676bf55-d697-4f23-98f6-9458ca36e91e | Add message column
bfd25178-601a-4c58-9309-2da9e11c70e3 | 55ff7ef1-f578-4a3b-aebe-769818f63c3f | Remove message column
bfd25178-601a-4c58-9309-2da9e11c70e3 | b418f669-2194-4f06-a388-a4b262893cd0 | Remove latch var column
bfd25178-601a-4c58-9309-2da9e11c70e3 | 1714ccd5-eccb-4dcc-b9a5-f2619b03bb06 | Import alarms
bfd25178-601a-4c58-9309-2da9e11c70e3 | 7003635c-e8d3-4184-8a1b-4442522a3f9e | Export alarms
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | fa85edd6-a520-4f44-8427-0ed1d370952b | Insert Box with EN/ENO
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | 133c60c9-905c-48d2-a19f-e99a38954ba9 | Insert Execute Box
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | 3e1a1cde-f53d-4761-a144-aeb0d3089786 | Insert Empty Box with EN/ENO
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | e73ed671-b674-4513-8b07-2ec380ab02b9 | Insert conversion operator
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | 8049e5bc-5777-440a-991a-ceb553ee83e5 | Insert Coil
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | e9d08357-25be-4b20-a312-198f879462b6 | Insert Set coil
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | a8c3e6b3-3a14-4a9b-a3ea-f47ae446c824 | Insert Reset coil
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | f749f995-845e-440c-985b-d5d96480aec2 | Negation
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | bbefd975-2bce-4e70-959f-8ff2d29e9d96 | Edge Detection
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | eb93457f-ca4e-4454-9227-26fba297a10d | Set/Reset
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | d56fefd5-f979-4f09-8d4e-51f1b6ecb70a | Insert Branch
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | 1b56dd12-8853-4946-bfb2-acd130c29e79 | Paste below
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | 60574203-d998-4709-8af5-996bb8133f65 | Paste above
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | 182eeb9a-1b55-4e6d-b1d7-bc7319d0f196 | Paste right (after)
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | 0f4655b0-906c-4c58-8c20-47417af9a4a4 | Insert Contact
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | 3aed1635-6d8a-4d26-b062-256e61aaf943 | Insert Negated Contact
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | 8c389d15-902b-4694-825e-1eb9ec36a1a0 | Insert Contact (right)
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | 57f76100-3afa-4631-8d4c-244c02d4eed2 | Insert Contact Parallel (above)
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | df2a16c4-c74a-42d9-931c-2a009269c353 | Insert Contact Parallel (below)
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | 6429bc1b-164b-48ae-adc1-c41d837d5dbf | Insert Negated Contact Parallel (below)
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | c88fce6e-76b5-41d3-982d-07e7aeabfff5 | Repair POU
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | c149bb3a-494f-48fa-a3bb-0de28140fbe8 | Add/remove EN/ENO
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | e0a53b0f-161c-4119-93d8-ffbeec57ee63 | Insert IL line below
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | ed36be20-2e35-46de-a1e9-939c104be5b5 | Delete IL line
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | 1675e063-0eb0-400c-9d13-eb22410abcc3 | Modify Text
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | e3245d0e-49bc-4272-9d6a-a49c7c65fbd9 | View as ladder logic
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | 13e3c3bf-8a66-4bf3-afde-69e6a3b09c53 | View as function block diagram
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | f2d9d994-7393-43c4-9283-538c8f219761 | View as instruction list
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | 7391dd33-08d9-4644-94bd-bd9895bcf41d | View Language Model...
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | 7906b723-7ca2-4353-85ca-ecd91011b1db | Insert Branch above
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | d9f255d2-cd6f-4fc5-b720-d780965f1a91 | Insert Branch below
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | 8559f03a-8929-4ce9-8c8e-0289960b9342 | Set Branch Start/End Point
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | cfe30982-951a-4e58-a2ce-14a8e547cb60 | Go To...
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | 8d411c80-2911-41e8-ae58-f57ab45b3cce | Insert ADD box
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | 7c44f816-1be6-4338-a1c7-08bc2d5ef85e | Insert SUB box
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | a7bd4d8e-9307-4ab3-a391-8516f3c33989 | Insert MUL box
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | ebad8acf-6fe7-4255-8db6-d01fe7459583 | Insert DIV box
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | 1344c07c-4910-4b89-aacd-2be569a5a21f | Insert LT box
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | a49bd0ff-9522-4ea3-b9dc-ee263bc53822 | Insert LE box
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | 8d0e714d-8f1f-408d-8cde-738e23699403 | Insert EQ box
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | b9678884-1ee9-4179-adcb-f6d501330f73 | Insert GE box
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | 95bac5f2-356c-4d79-8e6a-b72b6962cbd1 | Insert GT box
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | d5f6ceb4-e426-4d77-9f84-26ecbf415139 | Insert NE box
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | 06e97d7f-15d7-4d95-a80c-da4479909d1e | Insert SR box
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | acd2ef91-4eb2-4130-b350-0556dffc8438 | Insert RS box
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | b4b8fad8-b5fa-4899-a513-fb9459b60bc2 | Insert CTU box
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | 00b6ddb3-c26d-4034-a42c-6fe999305614 | Insert CTD box
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | 18c9ff01-8217-498f-be41-130608f3711e | Insert CTUD box
9a3ac02c-24aa-4a7b-9718-e8f20eda26a0 | 73f6fd46-20c7-4e90-b578-2115eb66740e | Insert TON box
